timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1715406339756,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-58,text,false,,2629,0,176,1441,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339759,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-59,text,false,,2629,0,176,1441,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339759,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-60,text,false,,2629,0,176,1441,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339762,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-62,text,false,,2629,0,178,1443,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339763,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-63,text,false,,2629,0,178,1443,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339766,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-51,text,false,,2629,0,181,1449,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339766,2,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-61,text,false,,2629,0,181,1449,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,2
1715406339767,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-65,text,false,,2629,0,181,1449,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339770,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-66,text,false,,2629,0,181,1449,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
1715406339772,1,Candidate Data,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,"Non HTTP response message: Connect to localhost:80 [localhost/127.0.0.1, localhost/0:0:0:0:0:0:0:1] failed: Connection refused: connect",Thread Group 5-67,text,false,,2629,0,183,1450,http://localhost/orangehrm-5.6/web/index.php/maintenance/purgeCandidateData,0,0,1
